t,robot_id,x,y,state,held_item,path_length,local_density_3,local_density_5,stuck_duration,collision_vertex,collision_edge,is_stuck,is_deadlocked
30,0,2,1,IN_PROGRESS,0,0,1,1,0,0,0,0,0
30,1,3,10,IN_PROGRESS,0,9,1,4,0,0,0,0,0
30,2,5,8,IN_PROGRESS,0,1,1,5,0,0,0,0,0
30,3,3,8,IN_PROGRESS,0,9,2,2,0,0,0,0,0
30,4,1,3,IN_PROGRESS,0,7,1,1,0,0,0,0,0
30,5,9,8,IN_PROGRESS,1,0,4,7,0,0,0,0,0
30,6,8,1,IN_PROGRESS,0,0,2,4,0,0,0,0,0
30,7,9,1,IN_PROGRESS,0,0,3,5,0,0,0,0,0
30,8,10,1,IN_PROGRESS,0,8,4,5,26,0,0,1,1
30,9,11,8,IN_PROGRESS,1,0,3,6,0,0,0,0,0
30,10,12,1,IN_PROGRESS,0,0,4,5,0,0,0,0,0
30,11,13,1,IN_PROGRESS,0,0,3,6,0,0,0,0,0
30,12,14,1,IN_PROGRESS,0,10,2,6,26,0,0,1,1
30,13,10,10,IN_PROGRESS,1,1,6,6,5,0,0,1,0
30,14,16,8,IN_PROGRESS,1,0,0,3,0,0,0,0,0
30,15,12,9,IN_PROGRESS,1,2,2,6,0,0,0,0,0
30,16,18,1,IN_PROGRESS,0,0,3,8,0,0,0,0,0
30,17,19,1,IN_PROGRESS,0,6,4,7,26,0,0,1,1
30,18,20,1,IN_PROGRESS,0,8,5,5,3,0,0,1,0
30,19,21,1,IN_PROGRESS,0,11,5,5,26,0,0,1,1
30,20,22,1,IN_PROGRESS,0,0,4,5,0,0,0,0,0
30,21,23,1,IN_PROGRESS,0,10,3,5,26,0,0,1,1
30,22,7,10,IN_PROGRESS,1,14,3,6,6,0,0,1,1
30,23,8,10,IN_PROGRESS,1,6,4,8,6,0,0,1,1
30,24,4,22,IN_PROGRESS,0,0,1,1,0,0,0,0,0
30,25,5,22,IN_PROGRESS,0,10,1,1,26,0,0,1,1
30,26,9,10,IN_PROGRESS,1,16,4,7,6,0,0,1,1
30,27,7,18,IN_PROGRESS,0,2,3,5,13,0,0,1,1
30,28,9,15,IN_PROGRESS,1,0,2,6,0,0,0,0,0
30,29,9,16,IN_PROGRESS,1,27,4,5,15,0,0,1,1
30,30,9,18,IN_PROGRESS,1,17,5,6,4,0,0,1,0
30,31,8,18,IN_PROGRESS,1,21,4,6,14,0,0,1,1
30,32,12,22,IN_PROGRESS,0,0,3,4,0,0,0,0,0
30,33,13,22,IN_PROGRESS,0,0,3,4,0,0,0,0,0
30,34,14,22,IN_PROGRESS,0,7,3,4,7,0,0,1,1
30,35,15,22,IN_PROGRESS,0,0,3,3,0,0,0,0,0
30,36,17,15,IN_PROGRESS,1,6,1,4,1,0,0,0,0
30,37,17,14,IN_PROGRESS,0,8,1,3,1,0,0,0,0
30,38,13,18,IN_PROGRESS,1,9,1,7,0,0,0,0,0
30,39,19,18,IN_PROGRESS,1,20,1,3,4,0,0,1,0
30,40,18,18,IN_PROGRESS,0,2,1,4,12,0,0,1,1
30,41,10,18,IN_PROGRESS,1,12,5,6,0,0,0,0,0
30,42,21,15,IN_PROGRESS,1,0,0,3,0,0,0,0,0
30,43,18,5,IN_PROGRESS,1,12,0,3,0,0,0,0,0
31,0,2,1,IN_PROGRESS,0,0,1,1,0,0,0,0,0
31,1,3,9,IN_PROGRESS,0,8,1,3,0,0,0,0,0
31,2,6,8,IN_PROGRESS,0,0,2,7,0,0,0,0,0
31,3,3,7,IN_PROGRESS,0,8,1,2,0,0,0,0,0
31,4,1,2,IN_PROGRESS,0,6,1,1,0,0,0,0,0
31,5,9,8,IN_PROGRESS,1,0,5,7,0,0,0,0,0
31,6,8,1,IN_PROGRESS,0,0,2,4,0,0,0,0,0
31,7,9,1,IN_PROGRESS,0,0,3,5,0,0,0,0,0
31,8,10,1,IN_PROGRESS,0,8,4,5,27,0,0,1,1
31,9,11,8,IN_PROGRESS,1,0,3,7,0,0,0,0,0
31,10,12,1,IN_PROGRESS,0,0,4,5,0,0,0,0,0
31,11,13,1,IN_PROGRESS,0,0,3,6,0,0,0,0,0
31,12,14,1,IN_PROGRESS,0,10,2,6,27,0,0,1,1
31,13,10,10,IN_PROGRESS,1,1,6,6,6,0,0,1,1
31,14,16,8,IN_PROGRESS,1,0,0,2,0,0,0,0,0
31,15,12,10,IN_PROGRESS,1,1,3,6,0,0,0,0,0
31,16,18,1,IN_PROGRESS,0,0,3,8,0,0,0,0,0
31,17,19,1,IN_PROGRESS,0,6,4,6,27,0,0,1,1
31,18,20,1,IN_PROGRESS,0,8,5,5,4,0,0,1,0
31,19,21,1,IN_PROGRESS,0,11,5,5,27,0,0,1,1
31,20,22,1,IN_PROGRESS,0,0,4,5,0,0,0,0,0
31,21,23,1,IN_PROGRESS,0,10,3,5,27,0,0,1,1
31,22,7,10,IN_PROGRESS,1,14,4,7,7,0,0,1,1
31,23,8,10,IN_PROGRESS,1,6,4,7,7,0,0,1,1
31,24,4,22,IN_PROGRESS,0,0,1,1,0,0,0,0,0
31,25,5,22,IN_PROGRESS,0,10,1,1,27,0,0,1,1
31,26,9,10,IN_PROGRESS,1,16,5,8,7,0,0,1,1
31,27,7,18,IN_PROGRESS,0,2,3,6,14,0,0,1,1
31,28,9,15,IN_PROGRESS,1,0,2,6,0,0,0,0,0
31,29,9,16,IN_PROGRESS,1,27,4,6,16,0,0,1,1
31,30,9,18,IN_PROGRESS,1,17,6,6,5,0,0,1,0
31,31,8,18,IN_PROGRESS,1,21,4,6,15,0,0,1,1
31,32,12,22,IN_PROGRESS,0,0,3,4,0,0,0,0,0
31,33,13,22,IN_PROGRESS,0,0,3,4,0,0,0,0,0
31,34,14,22,IN_PROGRESS,0,7,3,3,8,0,0,1,1
31,35,15,22,IN_PROGRESS,0,0,3,3,0,0,0,0,0
31,36,17,15,IN_PROGRESS,1,6,1,4,2,0,0,1,0
31,37,17,14,IN_PROGRESS,0,8,1,3,2,0,0,1,0
31,38,12,18,IN_PROGRESS,1,8,2,7,0,0,0,0,0
31,39,19,18,IN_PROGRESS,1,20,1,3,5,0,0,1,0
31,40,18,18,IN_PROGRESS,0,2,1,3,13,0,0,1,1
31,41,10,18,IN_PROGRESS,1,12,5,6,1,0,0,0,0
31,42,21,15,IN_PROGRESS,1,0,0,3,0,0,0,0,0
31,43,17,5,IN_PROGRESS,1,11,0,2,0,0,0,0,0
32,0,2,1,IN_PROGRESS,0,0,1,1,0,0,0,0,0
32,1,3,8,IN_PROGRESS,0,7,2,2,0,0,0,0,0
32,2,6,8,IN_PROGRESS,1,0,3,7,0,0,0,0,0
32,3,3,6,IN_PROGRESS,0,7,1,2,0,0,0,0,0
32,4,1,1,IN_PROGRESS,0,5,1,1,0,0,0,0,0
32,5,9,8,IN_PROGRESS,1,0,5,7,0,0,0,0,0
32,6,8,1,IN_PROGRESS,0,0,2,4,0,0,0,0,0
32,7,9,1,IN_PROGRESS,0,0,3,5,0,0,0,0,0
32,8,10,1,IN_PROGRESS,0,8,4,5,28,0,0,1,1
32,9,11,8,IN_PROGRESS,1,0,3,7,0,0,0,0,0
32,10,12,1,IN_PROGRESS,0,0,4,5,0,0,0,0,0
32,11,13,1,IN_PROGRESS,0,0,3,6,0,0,0,0,0
32,12,14,1,IN_PROGRESS,0,10,2,6,28,0,0,1,1
32,13,10,10,IN_PROGRESS,1,1,6,6,7,0,0,1,1
32,14,16,8,IN_PROGRESS,1,0,1,2,0,0,0,0,0
32,15,11,10,IN_PROGRESS,1,0,4,6,0,0,0,0,0
32,16,18,1,IN_PROGRESS,0,0,3,7,0,0,0,0,0
32,17,19,1,IN_PROGRESS,0,6,4,6,28,0,0,1,1
32,18,20,1,IN_PROGRESS,0,8,5,5,5,0,0,1,0
32,19,21,1,IN_PROGRESS,0,11,5,5,28,0,0,1,1
32,20,22,1,IN_PROGRESS,0,0,4,5,0,0,0,0,0
32,21,23,1,IN_PROGRESS,0,10,3,5,28,0,0,1,1
32,22,7,10,IN_PROGRESS,1,14,4,6,8,0,0,1,1
32,23,8,10,IN_PROGRESS,1,6,5,7,8,0,0,1,1
32,24,4,22,IN_PROGRESS,0,0,1,1,0,0,0,0,0
32,25,5,22,IN_PROGRESS,0,10,1,1,28,0,0,1,1
32,26,9,10,IN_PROGRESS,1,16,5,8,8,0,0,1,1
32,27,7,18,IN_PROGRESS,0,2,3,5,15,0,0,1,1
32,28,9,15,IN_PROGRESS,1,0,2,7,0,0,0,0,0
32,29,9,16,IN_PROGRESS,1,27,4,6,17,0,0,1,1
32,30,9,18,IN_PROGRESS,1,17,5,6,6,0,0,1,1
32,31,8,18,IN_PROGRESS,1,21,4,6,16,0,0,1,1
32,32,12,22,IN_PROGRESS,0,0,3,4,0,0,0,0,0
32,33,13,22,IN_PROGRESS,0,0,3,3,0,0,0,0,0
32,34,14,22,IN_PROGRESS,0,7,3,3,9,0,0,1,1
32,35,15,22,IN_PROGRESS,0,0,3,3,0,0,0,0,0
32,36,17,15,IN_PROGRESS,1,6,1,4,3,0,0,1,0
32,37,17,14,IN_PROGRESS,0,8,1,3,3,0,0,1,0
32,38,12,17,IN_PROGRESS,1,7,1,6,0,0,0,0,0
32,39,19,18,IN_PROGRESS,1,20,1,3,6,0,0,1,1
32,40,18,18,IN_PROGRESS,0,2,1,3,14,0,0,1,1
32,41,10,18,IN_PROGRESS,1,12,5,6,2,0,0,1,0
32,42,21,15,IN_PROGRESS,1,0,0,3,0,0,0,0,0
32,43,17,6,IN_PROGRESS,1,10,1,1,0,0,0,0,0
33,0,2,1,IN_PROGRESS,0,0,1,2,0,0,0,0,0
33,1,3,7,IN_PROGRESS,0,6,1,2,0,0,0,0,0
33,2,6,8,IN_PROGRESS,1,0,2,6,0,0,0,0,0
33,3,3,5,IN_PROGRESS,0,6,1,2,0,0,0,0,0
33,4,1,1,IN_PROGRESS,0,5,1,1,1,0,0,0,0
33,5,9,8,IN_PROGRESS,1,0,5,7,0,0,0,0,0
33,6,8,1,IN_PROGRESS,0,0,2,4,0,0,0,0,0
33,7,9,1,IN_PROGRESS,0,0,3,5,0,0,0,0,0
33,8,10,1,IN_PROGRESS,0,8,4,5,29,0,0,1,1
33,9,11,8,IN_PROGRESS,1,0,3,7,0,0,0,0,0
33,10,12,1,IN_PROGRESS,0,0,4,5,0,0,0,0,0
33,11,13,1,IN_PROGRESS,0,0,3,6,0,0,0,0,0
33,12,14,1,IN_PROGRESS,0,10,2,6,29,0,0,1,1
33,13,10,10,IN_PROGRESS,1,1,6,6,8,0,0,1,1
33,14,16,8,IN_PROGRESS,1,0,1,2,0,0,0,0,0
33,15,11,10,IN_PROGRESS,0,0,4,6,0,0,0,0,0
33,16,18,1,IN_PROGRESS,0,0,3,7,0,0,0,0,0
33,17,19,1,IN_PROGRESS,0,6,4,6,29,0,0,1,1
33,18,20,1,IN_PROGRESS,0,8,5,5,6,0,0,1,1
33,19,21,1,IN_PROGRESS,0,11,5,5,29,0,0,1,1
33,20,22,1,IN_PROGRESS,0,0,4,5,0,0,0,0,0
33,21,23,1,IN_PROGRESS,0,10,3,5,29,0,0,1,1
33,22,7,10,IN_PROGRESS,1,14,4,6,9,0,0,1,1
33,23,8,10,IN_PROGRESS,1,6,5,7,9,0,0,1,1
33,24,4,22,IN_PROGRESS,0,0,1,1,0,0,0,0,0
33,25,5,22,IN_PROGRESS,0,10,1,1,29,0,0,1,1
33,26,9,10,IN_PROGRESS,1,16,5,8,9,0,0,1,1
33,27,7,18,IN_PROGRESS,0,2,3,5,16,0,0,1,1
33,28,9,15,IN_PROGRESS,1,0,2,7,0,0,0,0,0
33,29,9,16,IN_PROGRESS,1,27,5,6,18,0,0,1,1
33,30,9,18,IN_PROGRESS,1,17,5,6,7,0,0,1,1
33,31,8,18,IN_PROGRESS,1,21,4,5,17,0,0,1,1
33,32,12,22,IN_PROGRESS,0,0,3,3,0,0,0,0,0
33,33,13,22,IN_PROGRESS,0,0,3,3,0,0,0,0,0
33,34,14,22,IN_PROGRESS,0,7,3,3,10,0,0,1,1
33,35,15,22,IN_PROGRESS,0,0,3,3,0,0,0,0,0
33,36,17,15,IN_PROGRESS,1,6,1,4,4,0,0,1,0
33,37,17,14,IN_PROGRESS,0,8,1,3,4,0,0,1,0
33,38,12,16,IN_PROGRESS,1,6,1,4,0,0,0,0,0
33,39,19,18,IN_PROGRESS,1,20,1,3,7,0,0,1,1
33,40,18,18,IN_PROGRESS,0,2,1,3,15,0,0,1,1
33,41,10,18,IN_PROGRESS,1,12,4,6,3,0,0,1,0
33,42,21,15,IN_PROGRESS,1,0,0,3,0,0,0,0,0
33,43,17,7,IN_PROGRESS,1,9,1,1,0,0,0,0,0
34,0,2,1,IN_PROGRESS,0,0,1,2,0,0,0,0,0
34,1,3,6,IN_PROGRESS,0,5,1,2,0,0,0,0,0
34,2,6,8,IN_PROGRESS,1,0,2,6,0,0,0,0,0
34,3,3,4,IN_PROGRESS,0,5,1,3,0,0,0,0,0
34,4,1,1,IN_PROGRESS,0,5,1,2,2,0,0,1,0
34,5,9,8,IN_PROGRESS,1,0,5,7,0,0,0,0,0
34,6,8,1,IN_PROGRESS,0,0,2,4,0,0,0,0,0
34,7,9,1,IN_PROGRESS,0,0,3,5,0,0,0,0,0
34,8,10,1,IN_PROGRESS,0,8,4,5,30,0,0,1,1
34,9,11,8,IN_PROGRESS,1,0,3,7,0,0,0,0,0
34,10,12,1,IN_PROGRESS,0,0,4,5,0,0,0,0,0
34,11,13,1,IN_PROGRESS,0,0,3,6,0,0,0,0,0
34,12,14,1,IN_PROGRESS,0,10,2,6,30,0,0,1,1
34,13,10,10,IN_PROGRESS,1,1,6,6,9,0,0,1,1
34,14,16,8,IN_PROGRESS,1,0,1,2,0,0,0,0,0
34,15,11,10,IN_PROGRESS,0,15,4,6,1,0,0,0,0
34,16,18,1,IN_PROGRESS,0,0,3,7,0,0,0,0,0
34,17,19,1,IN_PROGRESS,0,6,4,6,30,0,0,1,1
34,18,20,1,IN_PROGRESS,0,8,5,5,7,0,0,1,1
34,19,21,1,IN_PROGRESS,0,11,5,5,30,0,0,1,1
34,20,22,1,IN_PROGRESS,0,0,4,5,0,0,0,0,0
34,21,23,1,IN_PROGRESS,0,10,3,5,30,0,0,1,1
34,22,7,10,IN_PROGRESS,1,14,4,6,10,0,0,1,1
34,23,8,10,IN_PROGRESS,1,6,5,7,10,0,0,1,1
34,24,4,22,IN_PROGRESS,0,0,1,1,0,0,0,0,0
34,25,5,22,IN_PROGRESS,0,10,1,1,30,0,0,1,1
34,26,9,10,IN_PROGRESS,1,16,5,8,10,0,0,1,1
34,27,7,18,IN_PROGRESS,0,2,3,5,17,0,0,1,1
34,28,9,15,IN_PROGRESS,1,0,3,7,0,0,0,0,0
34,29,9,16,IN_PROGRESS,1,27,4,6,19,0,0,1,1
34,30,9,18,IN_PROGRESS,1,17,5,5,8,0,0,1,1
34,31,8,18,IN_PROGRESS,1,21,4,5,18,0,0,1,1
34,32,12,22,IN_PROGRESS,0,0,3,3,0,0,0,0,0
34,33,13,22,IN_PROGRESS,0,0,3,3,0,0,0,0,0
34,34,14,22,IN_PROGRESS,0,7,3,3,11,0,0,1,1
34,35,15,22,IN_PROGRESS,0,0,3,3,0,0,0,0,0
34,36,17,15,IN_PROGRESS,1,6,1,5,5,0,0,1,0
34,37,17,14,IN_PROGRESS,0,8,1,3,5,0,0,1,0
34,38,12,15,IN_PROGRESS,1,5,1,4,0,0,0,0,0
34,39,19,18,IN_PROGRESS,1,20,1,3,8,0,0,1,1
34,40,18,18,IN_PROGRESS,0,2,1,3,16,0,0,1,1
34,41,10,18,IN_PROGRESS,1,12,4,6,4,0,0,1,0
34,42,21,15,IN_PROGRESS,1,0,0,3,0,0,0,0,0
34,43,17,8,IN_PROGRESS,1,8,1,1,0,0,0,0,0
35,0,2,1,IN_PROGRESS,0,0,2,3,0,0,0,0,0
35,1,3,5,IN_PROGRESS,0,4,1,2,0,0,0,0,0
35,2,6,8,IN_PROGRESS,1,0,2,5,0,0,0,0,0
35,3,3,3,IN_PROGRESS,0,4,2,3,0,0,0,0,0
35,4,1,1,IN_PROGRESS,0,5,1,2,3,0,0,1,0
35,5,9,8,IN_PROGRESS,1,0,5,7,0,0,0,0,0
35,6,8,1,IN_PROGRESS,0,0,2,4,0,0,0,0,0
35,7,9,1,IN_PROGRESS,0,0,3,5,0,0,0,0,0
35,8,10,1,IN_PROGRESS,0,8,4,5,31,0,0,1,1
35,9,11,8,IN_PROGRESS,1,0,3,7,0,0,0,0,0
35,10,12,1,IN_PROGRESS,0,0,4,5,0,0,0,0,0
35,11,13,1,IN_PROGRESS,0,0,3,6,0,0,0,0,0
35,12,14,1,IN_PROGRESS,0,10,2,6,31,0,0,1,1
35,13,10,10,IN_PROGRESS,1,1,6,6,10,0,0,1,1
35,14,16,8,IN_PROGRESS,1,0,1,2,0,0,0,0,0
35,15,12,10,IN_PROGRESS,0,14,3,7,0,0,0,0,0
35,16,18,1,IN_PROGRESS,0,0,3,7,0,0,0,0,0
35,17,19,1,IN_PROGRESS,0,6,4,6,31,0,0,1,1
35,18,20,1,IN_PROGRESS,0,8,5,5,8,0,0,1,1
35,19,21,1,IN_PROGRESS,0,11,5,5,31,0,0,1,1
35,20,22,1,IN_PROGRESS,0,0,4,5,0,0,0,0,0
35,21,23,1,IN_PROGRESS,0,10,3,5,31,0,0,1,1
35,22,7,10,IN_PROGRESS,1,14,4,6,11,0,0,1,1
35,23,8,10,IN_PROGRESS,1,6,4,7,11,0,0,1,1
35,24,4,22,IN_PROGRESS,0,0,1,1,0,0,0,0,0
35,25,5,22,IN_PROGRESS,0,10,1,1,31,0,0,1,1
35,26,9,10,IN_PROGRESS,1,16,5,8,11,0,0,1,1
35,27,7,18,IN_PROGRESS,0,2,3,5,18,0,0,1,1
35,28,9,15,IN_PROGRESS,1,0,2,7,0,0,0,0,0
35,29,9,16,IN_PROGRESS,1,27,4,6,20,0,0,1,1
35,30,9,18,IN_PROGRESS,1,17,5,5,9,0,0,1,1
35,31,8,18,IN_PROGRESS,1,21,4,5,19,0,0,1,1
35,32,12,22,IN_PROGRESS,0,0,3,3,0,0,0,0,0
35,33,13,22,IN_PROGRESS,0,0,3,3,0,0,0,0,0
35,34,14,22,IN_PROGRESS,0,7,3,3,12,0,0,1,1
35,35,15,22,IN_PROGRESS,0,0,3,3,0,0,0,0,0
35,36,17,15,IN_PROGRESS,1,6,1,4,6,0,0,1,1
35,37,17,14,IN_PROGRESS,0,8,1,5,6,0,0,1,1
35,38,12,14,IN_PROGRESS,1,4,0,4,0,0,0,0,0
35,39,19,18,IN_PROGRESS,1,20,1,3,9,0,0,1,1
35,40,18,18,IN_PROGRESS,0,2,1,3,17,0,0,1,1
35,41,10,18,IN_PROGRESS,1,12,4,5,5,0,0,1,0
35,42,21,15,IN_PROGRESS,1,0,0,3,0,0,0,0,0
35,43,17,9,IN_PROGRESS,1,7,1,2,0,0,0,0,0
36,0,2,1,IN_PROGRESS,0,0,2,3,0,0,0,0,0
36,1,3,4,IN_PROGRESS,0,3,1,3,0,0,0,0,0
36,2,6,8,IN_PROGRESS,1,0,2,5,0,0,0,0,0
36,3,3,2,IN_PROGRESS,0,3,3,3,0,0,0,0,0
36,4,1,1,IN_PROGRESS,0,5,2,3,4,0,0,1,0
36,5,9,8,IN_PROGRESS,1,0,5,7,0,0,0,0,0
36,6,8,1,IN_PROGRESS,0,0,2,4,0,0,0,0,0
36,7,9,1,IN_PROGRESS,0,0,3,5,0,0,0,0,0
36,8,10,1,IN_PROGRESS,0,8,4,5,32,0,0,1,1
36,9,11,8,IN_PROGRESS,1,0,3,7,0,0,0,0,0
36,10,12,1,IN_PROGRESS,0,0,4,5,0,0,0,0,0
36,11,13,1,IN_PROGRESS,0,0,3,6,0,0,0,0,0
36,12,14,1,IN_PROGRESS,0,10,2,6,32,0,0,1,1
36,13,10,10,IN_PROGRESS,1,1,6,7,11,0,0,1,1
36,14,16,8,IN_PROGRESS,1,0,1,3,0,0,0,0,0
36,15,12,9,IN_PROGRESS,0,13,2,7,0,0,0,0,0
36,16,18,1,IN_PROGRESS,0,0,3,7,0,0,0,0,0
36,17,19,1,IN_PROGRESS,0,6,4,6,32,0,0,1,1
36,18,20,1,IN_PROGRESS,0,8,5,5,9,0,0,1,1
36,19,21,1,IN_PROGRESS,0,11,5,5,32,0,0,1,1
36,20,22,1,IN_PROGRESS,0,0,4,5,0,0,0,0,0
36,21,23,1,IN_PROGRESS,0,10,3,5,32,0,0,1,1
36,22,7,10,IN_PROGRESS,1,14,4,5,12,0,0,1,1
36,23,8,10,IN_PROGRESS,1,6,4,7,12,0,0,1,1
36,24,4,22,IN_PROGRESS,0,0,1,1,0,0,0,0,0
36,25,5,22,IN_PROGRESS,0,10,1,1,32,0,0,1,1
36,26,9,10,IN_PROGRESS,1,16,4,8,12,0,0,1,1
36,27,7,18,IN_PROGRESS,0,2,3,5,19,0,0,1,1
36,28,9,15,IN_PROGRESS,1,0,2,7,0,0,0,0,0
36,29,9,16,IN_PROGRESS,1,27,4,5,21,0,0,1,1
36,30,9,18,IN_PROGRESS,1,17,5,5,10,0,0,1,1
36,31,8,18,IN_PROGRESS,1,21,4,5,20,0,0,1,1
36,32,12,22,IN_PROGRESS,0,0,3,3,0,0,0,0,0
36,33,13,22,IN_PROGRESS,0,0,3,3,0,0,0,0,0
36,34,14,22,IN_PROGRESS,0,7,3,3,13,0,0,1,1
36,35,15,22,IN_PROGRESS,0,0,3,3,0,0,0,0,0
36,36,17,15,IN_PROGRESS,1,6,1,5,7,0,0,1,1
36,37,17,14,IN_PROGRESS,0,8,1,4,7,0,0,1,1
36,38,12,13,IN_PROGRESS,1,3,0,3,0,0,0,0,0
36,39,19,18,IN_PROGRESS,1,20,1,3,10,0,0,1,1
36,40,18,18,IN_PROGRESS,0,2,1,3,18,0,0,1,1
36,41,10,18,IN_PROGRESS,1,12,4,5,6,0,0,1,1
36,42,21,15,IN_PROGRESS,1,0,0,3,0,0,0,0,0
36,43,17,10,IN_PROGRESS,1,6,1,3,0,0,0,0,0
37,0,2,1,IN_PROGRESS,0,0,3,3,0,0,0,0,0
37,1,3,3,IN_PROGRESS,0,2,2,3,0,0,0,0,0
37,2,6,8,IN_PROGRESS,1,0,2,5,0,0,0,0,0
37,3,3,1,IN_PROGRESS,0,2,3,4,0,0,0,0,0
37,4,1,1,IN_PROGRESS,0,5,2,3,5,0,0,1,0
37,5,9,8,IN_PROGRESS,1,0,6,7,0,0,0,0,0
37,6,8,1,IN_PROGRESS,0,0,2,5,0,0,0,0,0
37,7,9,1,IN_PROGRESS,0,0,3,5,0,0,0,0,0
37,8,10,1,IN_PROGRESS,0,8,4,5,33,0,0,1,1
37,9,11,8,IN_PROGRESS,1,0,3,7,0,0,0,0,0
37,10,12,1,IN_PROGRESS,0,0,4,5,0,0,0,0,0
37,11,13,1,IN_PROGRESS,0,0,3,6,0,0,0,0,0
37,12,14,1,IN_PROGRESS,0,10,2,6,33,0,0,1,1
37,13,10,10,IN_PROGRESS,1,1,5,7,12,0,0,1,1
37,14,16,8,IN_PROGRESS,1,0,1,3,0,0,0,0,0
37,15,12,8,IN_PROGRESS,0,12,2,6,0,0,0,0,0
37,16,18,1,IN_PROGRESS,0,0,3,7,0,0,0,0,0
37,17,19,1,IN_PROGRESS,0,6,4,6,33,0,0,1,1
37,18,20,1,IN_PROGRESS,0,8,5,5,10,0,0,1,1
37,19,21,1,IN_PROGRESS,0,11,5,5,33,0,0,1,1
37,20,22,1,IN_PROGRESS,0,0,4,5,0,0,0,0,0
37,21,23,1,IN_PROGRESS,0,10,3,5,33,0,0,1,1
37,22,7,10,IN_PROGRESS,1,14,4,5,13,0,0,1,1
37,23,8,10,IN_PROGRESS,1,6,4,6,13,0,0,1,1
37,24,4,22,IN_PROGRESS,0,0,1,1,0,0,0,0,0
37,25,5,22,IN_PROGRESS,0,10,1,1,33,0,0,1,1
37,26,9,10,IN_PROGRESS,1,16,4,8,13,0,0,1,1
37,27,7,18,IN_PROGRESS,0,2,3,5,20,0,0,1,1
37,28,9,15,IN_PROGRESS,1,0,2,7,0,0,0,0,0
37,29,9,16,IN_PROGRESS,1,27,4,5,22,0,0,1,1
37,30,9,18,IN_PROGRESS,1,17,5,5,11,0,0,1,1
37,31,8,18,IN_PROGRESS,1,21,4,5,21,0,0,1,1
37,32,12,22,IN_PROGRESS,0,0,3,3,0,0,0,0,0
37,33,13,22,IN_PROGRESS,0,0,3,3,0,0,0,0,0
37,34,14,22,IN_PROGRESS,0,7,3,3,14,0,0,1,1
37,35,15,22,IN_PROGRESS,0,0,3,3,0,0,0,0,0
37,36,17,15,IN_PROGRESS,1,6,1,4,8,0,0,1,1
37,37,17,14,IN_PROGRESS,0,8,1,4,8,0,0,1,1
37,38,12,13,IN_PROGRESS,1,3,0,3,1,0,0,0,0
37,39,19,18,IN_PROGRESS,1,20,1,3,11,0,0,1,1
37,40,18,18,IN_PROGRESS,0,2,1,3,19,0,0,1,1
37,41,10,18,IN_PROGRESS,1,12,4,5,7,0,0,1,1
37,42,21,15,IN_PROGRESS,1,0,0,3,0,0,0,0,0
37,43,16,10,IN_PROGRESS,1,5,1,2,0,0,0,0,0
38,0,2,1,IN_PROGRESS,0,0,3,3,0,0,0,0,0
38,1,3,2,IN_PROGRESS,0,1,3,3,0,0,0,0,0
38,2,6,8,IN_PROGRESS,1,0,2,5,0,0,0,0,0
38,3,4,1,IN_PROGRESS,0,1,3,5,0,0,0,0,0
38,4,1,1,IN_PROGRESS,0,5,3,3,6,0,0,1,1
38,5,9,8,IN_PROGRESS,1,0,5,7,0,0,0,0,0
38,6,8,1,IN_PROGRESS,0,0,2,5,0,0,0,0,0
38,7,9,1,IN_PROGRESS,0,0,3,6,0,0,0,0,0
38,8,10,1,IN_PROGRESS,0,8,4,5,34,0,0,1,1
38,9,11,8,IN_PROGRESS,1,0,3,8,0,0,0,0,0
38,10,12,1,IN_PROGRESS,0,0,4,5,0,0,0,0,0
38,11,13,1,IN_PROGRESS,0,0,3,6,0,0,0,0,0
38,12,14,1,IN_PROGRESS,0,10,2,6,34,0,0,1,1
38,13,10,10,IN_PROGRESS,1,1,5,8,13,0,0,1,1
38,14,16,8,IN_PROGRESS,1,0,1,3,0,0,0,0,0
38,15,12,7,IN_PROGRESS,0,11,1,4,0,0,0,0,0
38,16,18,1,IN_PROGRESS,0,0,3,7,0,0,0,0,0
38,17,19,1,IN_PROGRESS,0,6,4,6,34,0,0,1,1
38,18,20,1,IN_PROGRESS,0,8,5,5,11,0,0,1,1
38,19,21,1,IN_PROGRESS,0,11,5,5,34,0,0,1,1
38,20,22,1,IN_PROGRESS,0,0,4,5,0,0,0,0,0
38,21,23,1,IN_PROGRESS,0,10,3,5,34,0,0,1,1
38,22,7,10,IN_PROGRESS,1,14,4,5,14,0,0,1,1
38,23,8,10,IN_PROGRESS,1,6,4,6,14,0,0,1,1
38,24,4,22,IN_PROGRESS,0,0,1,1,0,0,0,0,0
38,25,5,22,IN_PROGRESS,0,10,1,1,34,0,0,1,1
38,26,9,10,IN_PROGRESS,1,16,4,8,14,0,0,1,1
38,27,7,18,IN_PROGRESS,0,2,3,5,21,0,0,1,1
38,28,9,15,IN_PROGRESS,1,0,2,7,0,0,0,0,0
38,29,9,16,IN_PROGRESS,1,27,4,6,23,0,0,1,1
38,30,9,18,IN_PROGRESS,1,17,5,5,12,0,0,1,1
38,31,8,18,IN_PROGRESS,1,21,4,5,22,0,0,1,1
38,32,12,22,IN_PROGRESS,0,0,3,3,0,0,0,0,0
38,33,13,22,IN_PROGRESS,0,0,3,3,0,0,0,0,0
38,34,14,22,IN_PROGRESS,0,7,3,3,15,0,0,1,1
